     1      0.19000000       0.00000000   0.090000000000
     2      0.30720750       0.00000000   0.117207503404
     3      0.43551034       0.00000000   0.128302841274
     4      0.55848087       0.00000000   0.122970529945
     5      0.66551863       0.00000000   0.107037753339
     6      0.75257667       0.00000000   0.087058043219
     7      0.82011988       0.00000000   0.067543212834
     8      0.87083660       0.00000000   0.050716712119
     9      0.90806580       0.00000000   0.037229200033
    10      0.93496861       0.00000000   0.026902814612
    11      0.95419862       0.00000000   0.019230011748
    12      0.96784048       0.00000000   0.013641857026
    13      0.97746726       0.00000000   0.009626777430
    14      0.98423583       0.00000000   0.006768573158
    15      0.98898268       0.00000000   0.004746848304
    16      0.99230577       0.00000000   0.003323087764
    17      0.99462925       0.00000000   0.002323488568
    18      0.99625243       0.00000000   0.001623171963
    19      0.99738568       0.00000000   0.001133254208
    20      0.99817656       0.00000000   0.000790875441
    21      0.99872833       0.00000000   0.000551774882
    22      0.99911321       0.00000000   0.000384881723
    23      0.99938164       0.00000000   0.000268429950
    24      0.99956884       0.00000000   0.000187193882
    25      0.99969937       0.00000000   0.000130533610
    26      0.99979039       0.00000000   0.000091019019
    27      0.99985385       0.00000000   0.000063463990
    28      0.99989810       0.00000000   0.000044249915
    29      0.99992896       0.00000000   0.000030852504
    30      0.99995047       0.00000000   0.000021511142
    31      0.99996546       0.00000000   0.000014997990
    32      0.99997592       0.00000000   0.000010456835
    33      0.99998321       0.00000000   0.000007290642
    34      0.99998830       0.00000000   0.000005083118
    35      0.99999184       0.00000000   0.000003544000
    36      0.99999431 ****************   0.000002470909
    37      0.99999603 ****************   0.000001722738
    38      0.99999723       0.00000000   0.000001201107
    39      0.99999807 ****************   0.000000837421
    40      0.99999866 ****************   0.000000583856
    41      0.99999906 ****************   0.000000407069
    42      0.99999935 ****************   0.000000283811
    43      0.99999954 ****************   0.000000197875
    44      0.99999968 ****************   0.000000137960
    45      0.99999978 ****************   0.000000096187
    46      0.99999985 ****************   0.000000067062
    47      0.99999989       0.00000000   0.000000046756
    48      0.99999992 ****************   0.000000032599
    49      0.99999995 ****************   0.000000022728
    50      0.99999996 ****************   0.000000015846
    51      0.99999997 ****************   0.000000011048
    52      0.99999998 ****************   0.000000007703
